ticker,sentiment_score,timestamp,data_point_count,source
TSLA,0.25,2022-03-28 23:13:27+00:00,1,X
TSLA,0.375,2022-03-28 22:51:51+00:00,1,X
TSLA,0.0,2022-03-28 22:31:24+00:00,1,X
TSLA,0.3175,2022-03-28 22:27:34+00:00,1,X
TSLA,0.0,2022-03-28 22:19:06+00:00,1,X
TSLA,0.029999999999999992,2022-03-28 22:06:31+00:00,1,X
TSLA,0.0,2022-03-28 22:05:37+00:00,1,X
TSLA,0.0,2022-03-28 21:59:08+00:00,1,X
TSLA,0.25,2022-03-28 21:47:46+00:00,1,X
TSLA,0.0,2022-03-28 21:46:24+00:00,1,X
TSLA,0.1666666666666667,2022-03-28 21:45:00+00:00,1,X
TSLA,0.0,2022-03-28 21:40:22+00:00,1,X
TSLA,0.0,2022-03-28 21:20:41+00:00,1,X
TSLA,-0.225,2022-03-28 21:20:00+00:00,1,X
TSLA,0.0,2022-03-28 21:17:03+00:00,1,X
TSLA,0.0,2022-03-28 20:48:24+00:00,1,X
TSLA,0.18452380952380953,2022-03-28 20:45:11+00:00,1,X
TSLA,0.0,2022-03-28 20:37:10+00:00,1,X
TSLA,-0.05,2022-03-28 20:20:37+00:00,1,X
TSLA,-0.06984126984126984,2022-03-28 20:18:28+00:00,1,X
TSLA,0.1375,2022-03-28 20:14:47+00:00,1,X
TSLA,-0.010000000000000009,2022-03-28 20:06:05+00:00,1,X
TSLA,0.85,2022-03-28 20:05:01+00:00,1,X
TSLA,0.0,2022-03-28 20:04:15+00:00,1,X
TSLA,0.35833333333333334,2022-03-28 20:01:37+00:00,1,X
TSLA,0.1,2022-03-28 19:55:42+00:00,1,X
TSLA,0.0,2022-03-28 19:43:15+00:00,1,X
TSLA,0.5275,2022-03-28 19:35:07+00:00,1,X
TSLA,0.0,2022-03-28 19:31:40+00:00,1,X
TSLA,0.2125,2022-03-28 19:20:30+00:00,1,X
TSLA,0.0,2022-03-28 19:11:01+00:00,1,X
TSLA,0.049999999999999996,2022-03-28 19:08:36+00:00,1,X
TSLA,0.5,2022-03-28 19:07:54+00:00,1,X
TSLA,0.11212121212121212,2022-03-28 19:05:22+00:00,1,X
TSLA,0.0,2022-03-28 18:58:27+00:00,1,X
TSLA,0.0,2022-03-28 18:22:12+00:00,1,X
TSLA,0.25,2022-03-28 18:21:11+00:00,1,X
TSLA,-0.17500000000000002,2022-03-28 18:01:06+00:00,1,X
TSLA,0.0,2022-03-28 17:48:15+00:00,1,X
TSLA,0.0,2022-03-28 17:47:03+00:00,1,X
TSLA,0.178,2022-03-28 17:45:58+00:00,1,X
TSLA,0.18333333333333335,2022-03-28 17:41:27+00:00,1,X
TSLA,0.11666666666666665,2022-03-28 17:39:43+00:00,1,X
TSLA,0.5,2022-03-28 17:37:16+00:00,1,X
TSLA,0.25,2022-03-28 17:33:11+00:00,1,X
TSLA,0.5,2022-03-28 17:32:21+00:00,1,X
TSLA,-0.3333333333333333,2022-03-28 17:27:49+00:00,1,X
TSLA,0.284375,2022-03-28 17:27:26+00:00,1,X
TSLA,0.625,2022-03-28 17:19:51+00:00,1,X
TSLA,0.0,2022-03-28 17:17:46+00:00,1,X
TSLA,0.0,2022-03-28 16:54:39+00:00,1,X
TSLA,0.38,2022-03-28 16:28:20+00:00,1,X
TSLA,0.125,2022-03-28 16:25:22+00:00,1,X
TSLA,0.125,2022-03-28 16:15:20+00:00,1,X
TSLA,0.0,2022-03-28 16:07:40+00:00,1,X
TSLA,0.16666666666666666,2022-03-28 16:04:35+00:00,1,X
TSLA,-0.1875,2022-03-28 15:59:03+00:00,1,X
TSLA,0.2,2022-03-28 15:48:24+00:00,1,X
TSLA,0.05000000000000002,2022-03-28 15:42:32+00:00,1,X
TSLA,0.16944444444444448,2022-03-28 15:32:20+00:00,1,X
TSLA,0.3,2022-03-28 15:28:39+00:00,1,X
TSLA,-0.225,2022-03-28 15:23:13+00:00,1,X
TSLA,0.0,2022-03-28 15:22:05+00:00,1,X
TSLA,0.07499999999999998,2022-03-28 15:21:28+00:00,1,X
TSLA,0.0,2022-03-28 15:21:10+00:00,1,X
TSLA,0.0,2022-03-28 15:19:07+00:00,1,X
TSLA,0.75,2022-03-28 15:16:44+00:00,1,X
TSLA,0.056481481481481466,2022-03-28 15:12:15+00:00,1,X
TSLA,0.0,2022-03-28 15:11:37+00:00,1,X
TSLA,0.19999999999999998,2022-03-28 15:11:21+00:00,1,X
TSLA,0.0,2022-03-28 15:07:56+00:00,1,X
TSLA,0.0,2022-03-28 15:07:22+00:00,1,X
TSLA,0.0,2022-03-28 15:00:51+00:00,1,X
TSLA,0.02500000000000005,2022-03-28 14:57:53+00:00,1,X
TSLA,-0.16666666666666666,2022-03-28 14:55:55+00:00,1,X
TSLA,0.0,2022-03-28 14:54:27+00:00,1,X
TSLA,0.3,2022-03-28 14:53:06+00:00,1,X
TSLA,0.3416666666666667,2022-03-28 14:50:11+00:00,1,X
TSLA,0.22500000000000003,2022-03-28 14:49:12+00:00,1,X
TSLA,0.04999999999999999,2022-03-28 14:46:03+00:00,1,X
TSLA,0.0,2022-03-28 14:44:56+00:00,1,X
TSLA,0.41190476190476194,2022-03-28 14:44:44+00:00,1,X
TSLA,0.3333333333333333,2022-03-28 14:44:08+00:00,1,X
TSLA,-0.13333333333333333,2022-03-28 14:43:50+00:00,1,X
TSLA,0.8,2022-03-28 14:27:09+00:00,1,X
TSLA,0.4,2022-03-28 14:23:11+00:00,1,X
TSLA,0.043181818181818175,2022-03-28 14:20:44+00:00,1,X
TSLA,0.10267857142857142,2022-03-28 14:18:58+00:00,1,X
TSLA,0.0,2022-03-28 14:12:34+00:00,1,X
TSLA,-0.050000000000000044,2022-03-28 14:05:10+00:00,1,X
TSLA,-0.09999999999999998,2022-03-28 13:59:04+00:00,1,X
TSLA,0.0,2022-03-28 13:56:30+00:00,1,X
TSLA,-0.44999999999999996,2022-03-28 13:51:14+00:00,1,X
TSLA,0.1,2022-03-28 13:48:51+00:00,1,X
TSLA,0.075,2022-03-28 13:46:44+00:00,1,X
TSLA,-0.3095238095238095,2022-03-28 13:46:40+00:00,1,X
TSLA,0.0,2022-03-28 13:40:45+00:00,1,X
TSLA,0.5,2022-03-28 13:40:36+00:00,1,X
TSLA,0.0,2022-03-28 13:39:07+00:00,1,X
TSLA,0.325,2022-03-28 13:38:00+00:00,1,X
TSLA,0.0,2022-03-28 13:34:32+00:00,1,X
TSLA,0.0,2022-03-28 13:24:23+00:00,1,X
TSLA,0.25,2022-03-28 13:16:31+00:00,1,X
TSLA,0.2857142857142857,2022-03-28 13:14:10+00:00,1,X
TSLA,0.0,2022-03-28 13:11:25+00:00,1,X
TSLA,0.0,2022-03-28 13:09:20+00:00,1,X
TSLA,0.25,2022-03-28 13:06:49+00:00,1,X
TSLA,0.0,2022-03-28 13:05:15+00:00,1,X
TSLA,0.5,2022-03-28 13:04:34+00:00,1,X
TSLA,0.0625,2022-03-28 13:00:03+00:00,1,X
TSLA,0.225,2022-03-28 12:59:10+00:00,1,X
TSLA,0.17500000000000002,2022-03-28 12:57:36+00:00,1,X
TSLA,0.19999999999999998,2022-03-28 12:55:35+00:00,1,X
TSLA,0.17045454545454544,2022-03-28 12:55:34+00:00,1,X
TSLA,0.0,2022-03-28 12:55:00+00:00,1,X
TSLA,0.0,2022-03-28 12:45:27+00:00,1,X
TSLA,0.0,2022-03-28 12:41:48+00:00,1,X
TSLA,0.0,2022-03-28 12:39:48+00:00,1,X
TSLA,0.35,2022-03-28 12:36:16+00:00,1,X
TSLA,0.475,2022-03-28 12:31:55+00:00,1,X
TSLA,0.5,2022-03-28 12:31:45+00:00,1,X
TSLA,-0.15625,2022-03-28 12:27:40+00:00,1,X
TSLA,-0.024999999999999994,2022-03-28 12:27:30+00:00,1,X
TSLA,-0.25,2022-03-28 12:21:21+00:00,1,X
TSLA,-0.13333333333333333,2022-03-28 12:03:57+00:00,1,X
TSLA,0.24318181818181817,2022-03-28 12:02:43+00:00,1,X
TSLA,0.625,2022-03-28 12:00:31+00:00,1,X
TSLA,-0.05520833333333333,2022-03-28 11:54:50+00:00,1,X
TSLA,-0.125,2022-03-28 11:52:21+00:00,1,X
TSLA,0.0,2022-03-28 11:45:52+00:00,1,X
TSLA,-0.0625,2022-03-28 11:44:17+00:00,1,X
TSLA,-0.125,2022-03-28 11:35:53+00:00,1,X
TSLA,1.0,2022-03-28 11:31:19+00:00,1,X
TSLA,-0.04583333333333331,2022-03-28 11:31:17+00:00,1,X
TSLA,0.0,2022-03-28 11:30:59+00:00,1,X
TSLA,-0.06666666666666667,2022-03-28 11:30:56+00:00,1,X
TSLA,0.35,2022-03-28 11:27:46+00:00,1,X
TSLA,0.0,2022-03-28 11:26:47+00:00,1,X
TSLA,0.37087912087912084,2022-03-28 11:25:01+00:00,1,X
TSLA,0.5,2022-03-28 11:23:37+00:00,1,X
TSLA,0.14814814814814817,2022-03-28 11:22:41+00:00,1,X
TSLA,-0.3333333333333333,2022-03-28 11:19:32+00:00,1,X
TSLA,0.11666666666666665,2022-03-28 11:19:10+00:00,1,X
TSLA,0.0,2022-03-28 11:18:51+00:00,1,X
TSLA,0.2,2022-03-28 11:13:49+00:00,1,X
TSLA,0.16666666666666666,2022-03-28 11:12:20+00:00,1,X
TSLA,0.11212121212121212,2022-03-28 11:11:21+00:00,1,X
TSLA,-0.08819444444444445,2022-03-28 11:10:05+00:00,1,X
TSLA,0.0,2022-03-28 11:09:03+00:00,1,X
TSLA,-0.5,2022-03-28 11:08:27+00:00,1,X
TSLA,0.3,2022-03-28 11:07:48+00:00,1,X
TSLA,0.7,2022-03-28 11:06:05+00:00,1,X
TSLA,0.0,2022-03-28 11:05:34+00:00,1,X
TSLA,0.3,2022-03-28 11:04:56+00:00,1,X
TSLA,0.5,2022-03-28 11:04:26+00:00,1,X
TSLA,0.5,2022-03-28 11:04:23+00:00,1,X
TSLA,0.25,2022-03-28 11:01:05+00:00,1,X
TSLA,0.31666666666666665,2022-03-28 10:59:08+00:00,1,X
TSLA,0.5,2022-03-28 10:55:24+00:00,1,X
TSLA,-0.05,2022-03-28 10:53:47+00:00,1,X
TSLA,0.11481481481481481,2022-03-28 10:51:03+00:00,1,X
TSLA,-0.25,2022-03-28 10:47:37+00:00,1,X
TSLA,0.0,2022-03-28 10:45:14+00:00,1,X
TSLA,0.5,2022-03-28 10:42:59+00:00,1,X
TSLA,0.11666666666666668,2022-03-28 10:42:33+00:00,1,X
TSLA,0.07708333333333334,2022-03-28 10:37:34+00:00,1,X
TSLA,0.0,2022-03-28 10:34:50+00:00,1,X
TSLA,0.0,2022-03-28 10:34:34+00:00,1,X
TSLA,0.375,2022-03-28 10:31:25+00:00,1,X
TSLA,0.0,2022-03-28 10:27:26+00:00,1,X
TSLA,0.0,2022-03-28 10:25:29+00:00,1,X
TSLA,0.3,2022-03-28 10:24:48+00:00,1,X
TSLA,-0.14583333333333334,2022-03-28 10:22:15+00:00,1,X
TSLA,0.0,2022-03-28 10:22:03+00:00,1,X
TSLA,0.0,2022-03-28 10:21:12+00:00,1,X
TSLA,0.0,2022-03-28 10:16:20+00:00,1,X
TSLA,0.8,2022-03-28 10:10:55+00:00,1,X
TSLA,0.0,2022-03-28 10:10:21+00:00,1,X
TSLA,0.08333333333333333,2022-03-28 10:04:06+00:00,1,X
TSLA,0.5,2022-03-28 10:03:24+00:00,1,X
TSLA,0.0,2022-03-28 10:01:04+00:00,1,X
TSLA,0.0,2022-03-28 10:00:00+00:00,1,X
TSLA,0.13636363636363635,2022-03-28 06:54:22+00:00,1,X
TSLA,0.025,2022-03-28 06:06:32+00:00,1,X
TSLA,0.0,2022-03-28 04:37:40+00:00,1,X
TSLA,0.0,2022-03-28 03:56:28+00:00,1,X
TSLA,0.4666666666666667,2022-03-28 03:33:02+00:00,1,X
TSLA,0.0,2022-03-28 03:07:10+00:00,1,X
TSLA,0.0,2022-03-28 02:17:50+00:00,1,X
TSLA,0.5,2022-03-28 01:28:08+00:00,1,X
TSLA,0.0,2022-03-28 00:59:12+00:00,1,X
TSLA,0.18768707482993197,2022-03-28 00:36:35+00:00,1,X
TSLA,0.0,2022-03-28 00:30:00+00:00,1,X
TSLA,-0.2,2022-03-27 23:53:41+00:00,1,X
TSLA,0.0,2022-03-27 23:44:35+00:00,1,X
TSLA,0.275,2022-03-27 23:31:00+00:00,1,X
TSLA,0.25,2022-03-27 23:25:03+00:00,1,X
TSLA,0.0,2022-03-27 23:04:42+00:00,1,X
TSLA,0.28500000000000003,2022-03-27 23:04:09+00:00,1,X
TSLA,0.0,2022-03-27 23:02:40+00:00,1,X
TSLA,0.08571428571428573,2022-03-27 22:52:05+00:00,1,X
TSLA,0.8,2022-03-27 22:45:44+00:00,1,X
TSLA,0.06666666666666667,2022-03-27 22:28:26+00:00,1,X
TSLA,-0.3333333333333333,2022-03-27 22:10:34+00:00,1,X
TSLA,-0.05,2022-03-27 22:02:03+00:00,1,X
TSLA,0.8,2022-03-27 21:57:57+00:00,1,X
TSLA,0.421875,2022-03-27 21:34:42+00:00,1,X
TSLA,0.015476190476190468,2022-03-27 21:19:26+00:00,1,X
TSLA,-0.3,2022-03-27 21:13:08+00:00,1,X
TSLA,-0.01666666666666668,2022-03-27 21:03:51+00:00,1,X
TSLA,0.28500000000000003,2022-03-27 21:02:27+00:00,1,X
TSLA,0.0,2022-03-27 20:50:52+00:00,1,X
TSLA,0.14069264069264067,2022-03-27 20:48:22+00:00,1,X
TSLA,0.5,2022-03-27 20:44:13+00:00,1,X
TSLA,0.6071428571428571,2022-03-27 20:34:48+00:00,1,X
TSLA,0.5,2022-03-27 20:27:15+00:00,1,X
TSLA,0.35,2022-03-27 20:20:24+00:00,1,X
TSLA,0.3571428571428571,2022-03-27 20:17:02+00:00,1,X
TSLA,0.08333333333333333,2022-03-27 20:15:46+00:00,1,X
TSLA,0.0,2022-03-27 19:44:31+00:00,1,X
TSLA,0.5,2022-03-27 19:24:25+00:00,1,X
TSLA,0.0,2022-03-27 19:17:53+00:00,1,X
TSLA,0.0,2022-03-27 19:17:36+00:00,1,X
TSLA,-0.06666666666666667,2022-03-27 18:38:29+00:00,1,X
TSLA,-0.025000000000000022,2022-03-27 18:28:01+00:00,1,X
TSLA,-0.0375,2022-03-27 17:46:55+00:00,1,X
TSLA,-0.06333333333333334,2022-03-27 17:34:52+00:00,1,X
TSLA,0.0,2022-03-27 17:33:39+00:00,1,X
TSLA,0.012499999999999997,2022-03-27 17:33:07+00:00,1,X
TSLA,0.35,2022-03-27 17:13:58+00:00,1,X
TSLA,-0.8,2022-03-27 16:54:35+00:00,1,X
TSLA,-0.125,2022-03-27 16:51:28+00:00,1,X
TSLA,0.0,2022-03-27 16:37:57+00:00,1,X
TSLA,0.0,2022-03-27 16:37:16+00:00,1,X
TSLA,0.165625,2022-03-27 16:34:01+00:00,1,X
TSLA,-0.3,2022-03-27 16:03:08+00:00,1,X
TSLA,0.021428571428571422,2022-03-27 16:01:28+00:00,1,X
TSLA,0.0,2022-03-27 15:34:20+00:00,1,X
TSLA,0.375,2022-03-27 15:13:51+00:00,1,X
TSLA,0.0,2022-03-27 15:13:20+00:00,1,X
TSLA,-0.033333333333333326,2022-03-27 14:52:39+00:00,1,X
TSLA,0.0,2022-03-27 14:52:20+00:00,1,X
TSLA,0.0,2022-03-27 14:50:41+00:00,1,X
TSLA,0.35,2022-03-27 14:44:36+00:00,1,X
TSLA,0.25,2022-03-27 14:35:04+00:00,1,X
TSLA,0.11249999999999999,2022-03-27 14:34:59+00:00,1,X
TSLA,0.0,2022-03-27 14:05:55+00:00,1,X
TSLA,0.6499999999999999,2022-03-27 13:52:36+00:00,1,X
TSLA,0.13,2022-03-27 13:01:57+00:00,1,X
TSLA,0.0,2022-03-27 12:52:25+00:00,1,X
TSLA,-0.03882575757575758,2022-03-27 12:43:23+00:00,1,X
TSLA,0.03749999999999998,2022-03-27 12:28:25+00:00,1,X
TSLA,0.05059523809523808,2022-03-27 12:17:04+00:00,1,X
TSLA,-0.3,2022-03-27 12:16:26+00:00,1,X
TSLA,-0.5,2022-03-27 12:11:40+00:00,1,X
TSLA,0.5,2022-03-27 12:09:20+00:00,1,X
TSLA,0.16250000000000003,2022-03-27 11:58:05+00:00,1,X
TSLA,0.037500000000000006,2022-03-27 11:57:53+00:00,1,X
TSLA,0.0,2022-03-27 11:52:10+00:00,1,X
TSLA,0.0,2022-03-27 11:38:37+00:00,1,X
TSLA,-0.2,2022-03-27 11:30:40+00:00,1,X
TSLA,0.5,2022-03-27 11:29:45+00:00,1,X
TSLA,0.0,2022-03-27 11:28:52+00:00,1,X
TSLA,0.0,2022-03-27 11:25:59+00:00,1,X
TSLA,0.0,2022-03-27 11:23:15+00:00,1,X
TSLA,0.016666666666666666,2022-03-27 10:35:00+00:00,1,X
TSLA,0.0,2022-03-27 10:24:53+00:00,1,X
TSLA,0.0,2022-03-27 09:33:49+00:00,1,X
TSLA,0.16666666666666666,2022-03-27 09:32:23+00:00,1,X
TSLA,-0.3125,2022-03-27 09:17:47+00:00,1,X
TSLA,0.1875,2022-03-27 08:09:47+00:00,1,X
TSLA,0.0,2022-03-27 07:59:20+00:00,1,X
TSLA,0.4804383116883117,2022-03-27 07:51:12+00:00,1,X
TSLA,0.0,2022-03-27 07:25:58+00:00,1,X
TSLA,-0.09375,2022-03-27 07:06:10+00:00,1,X
TSLA,-0.015151515151515152,2022-03-27 05:24:13+00:00,1,X
TSLA,-0.07333333333333333,2022-03-27 04:14:42+00:00,1,X
TSLA,0.08484848484848484,2022-03-27 04:11:46+00:00,1,X
TSLA,0.0,2022-03-27 04:08:48+00:00,1,X
TSLA,0.0,2022-03-27 04:04:07+00:00,1,X
TSLA,0.0,2022-03-27 03:06:18+00:00,1,X
TSLA,0.325,2022-03-27 03:02:36+00:00,1,X
TSLA,0.0,2022-03-27 02:51:19+00:00,1,X
TSLA,0.41818181818181815,2022-03-27 02:38:33+00:00,1,X
TSLA,0.07142857142857144,2022-03-27 02:03:12+00:00,1,X
TSLA,0.0,2022-03-27 01:47:13+00:00,1,X
TSLA,1.0,2022-03-27 01:03:23+00:00,1,X
TSLA,0.3,2022-03-27 00:49:10+00:00,1,X
TSLA,0.3,2022-03-27 00:35:59+00:00,1,X
TSLA,0.0,2022-03-27 00:13:23+00:00,1,X
TSLA,0.02380952380952382,2022-03-27 00:12:28+00:00,1,X
TSLA,0.0,2022-03-26 23:54:45+00:00,1,X
TSLA,0.11259920634920635,2022-03-26 23:05:02+00:00,1,X
TSLA,0.0,2022-03-26 22:51:58+00:00,1,X
TSLA,0.0,2022-03-26 22:41:22+00:00,1,X
TSLA,-0.08333333333333333,2022-03-26 22:32:15+00:00,1,X
TSLA,0.0,2022-03-26 22:28:39+00:00,1,X
TSLA,0.033333333333333326,2022-03-26 22:23:27+00:00,1,X
TSLA,0.5,2022-03-26 22:05:08+00:00,1,X
TSLA,0.2583333333333333,2022-03-26 21:44:53+00:00,1,X
TSLA,0.10333333333333335,2022-03-26 20:38:47+00:00,1,X
TSLA,0.037500000000000006,2022-03-26 20:19:29+00:00,1,X
TSLA,0.25,2022-03-26 20:14:59+00:00,1,X
TSLA,-0.6999999999999998,2022-03-26 20:12:09+00:00,1,X
TSLA,0.5,2022-03-26 20:11:37+00:00,1,X
TSLA,0.0,2022-03-26 19:58:31+00:00,1,X
TSLA,0.0,2022-03-26 19:56:42+00:00,1,X
TSLA,0.2,2022-03-26 19:45:02+00:00,1,X
TSLA,0.22857142857142856,2022-03-26 19:38:40+00:00,1,X
TSLA,0.12499999999999999,2022-03-26 19:22:26+00:00,1,X
TSLA,0.0,2022-03-26 19:22:08+00:00,1,X
TSLA,0.3942857142857143,2022-03-26 19:14:55+00:00,1,X
TSLA,0.5,2022-03-26 19:09:29+00:00,1,X
TSLA,0.2,2022-03-26 19:03:36+00:00,1,X
TSLA,0.07142857142857142,2022-03-26 18:34:29+00:00,1,X
TSLA,-0.05185185185185185,2022-03-26 18:20:23+00:00,1,X
TSLA,0.1,2022-03-26 18:03:22+00:00,1,X
TSLA,0.13333333333333336,2022-03-26 17:55:53+00:00,1,X
TSLA,0.04545454545454545,2022-03-26 17:45:03+00:00,1,X
TSLA,0.0,2022-03-26 17:40:18+00:00,1,X
TSLA,1.0,2022-03-26 17:36:23+00:00,1,X
TSLA,0.0,2022-03-26 17:35:00+00:00,1,X
TSLA,0.25,2022-03-26 17:34:11+00:00,1,X
TSLA,0.0,2022-03-26 17:27:25+00:00,1,X
TSLA,-0.09999999999999998,2022-03-26 17:27:15+00:00,1,X
TSLA,0.1,2022-03-26 17:25:35+00:00,1,X
TSLA,0.45,2022-03-26 17:24:11+00:00,1,X
TSLA,0.0,2022-03-26 17:13:24+00:00,1,X
TSLA,0.8,2022-03-26 17:04:31+00:00,1,X
TSLA,0.3181818181818182,2022-03-26 16:58:43+00:00,1,X
TSLA,0.0,2022-03-26 16:56:56+00:00,1,X
TSLA,0.41500000000000004,2022-03-26 16:52:10+00:00,1,X
TSLA,0.5,2022-03-26 16:50:36+00:00,1,X
TSLA,0.5,2022-03-26 16:43:32+00:00,1,X
TSLA,0.5,2022-03-26 16:42:23+00:00,1,X
TSLA,0.5,2022-03-26 16:40:08+00:00,1,X
TSLA,0.16666666666666666,2022-03-26 16:34:22+00:00,1,X
TSLA,0.2388888888888889,2022-03-26 16:26:20+00:00,1,X
TSLA,-0.1,2022-03-26 16:04:36+00:00,1,X
TSLA,0.30833333333333335,2022-03-26 15:52:11+00:00,1,X
TSLA,0.1875,2022-03-26 14:51:05+00:00,1,X
TSLA,0.2116161616161616,2022-03-26 14:37:59+00:00,1,X
TSLA,0.5,2022-03-26 14:10:50+00:00,1,X
TSLA,-0.10833333333333334,2022-03-26 13:53:21+00:00,1,X
TSLA,-0.25,2022-03-26 13:51:29+00:00,1,X
TSLA,0.0,2022-03-26 13:34:37+00:00,1,X
TSLA,0.15,2022-03-26 13:10:18+00:00,1,X
TSLA,0.5,2022-03-26 13:10:14+00:00,1,X
TSLA,0.2,2022-03-26 13:06:45+00:00,1,X
TSLA,-0.3106060606060606,2022-03-26 13:02:32+00:00,1,X
TSLA,0.25,2022-03-26 12:32:21+00:00,1,X
TSLA,0.018750000000000003,2022-03-26 12:28:10+00:00,1,X
TSLA,0.5,2022-03-26 11:53:39+00:00,1,X
TSLA,0.0,2022-03-26 09:12:32+00:00,1,X
TSLA,0.0,2022-03-26 08:03:27+00:00,1,X
TSLA,0.0909090909090909,2022-03-26 07:20:30+00:00,1,X
TSLA,-0.3,2022-03-26 07:11:07+00:00,1,X
TSLA,0.1953125,2022-03-26 06:08:44+00:00,1,X
TSLA,0.38111111111111107,2022-03-26 05:53:37+00:00,1,X
TSLA,-0.5,2022-03-26 05:51:27+00:00,1,X
TSLA,0.0,2022-03-26 05:40:00+00:00,1,X
TSLA,0.46875,2022-03-26 05:14:53+00:00,1,X
TSLA,0.36818181818181817,2022-03-26 04:18:20+00:00,1,X
TSLA,1.0,2022-03-26 04:07:43+00:00,1,X
TSLA,0.2,2022-03-26 03:28:59+00:00,1,X
TSLA,-0.24166666666666667,2022-03-26 03:13:35+00:00,1,X
TSLA,0.0,2022-03-26 02:41:18+00:00,1,X
TSLA,0.1,2022-03-26 01:12:40+00:00,1,X
TSLA,0.0,2022-03-26 01:01:05+00:00,1,X
TSLA,0.15416666666666667,2022-03-26 01:01:04+00:00,1,X
TSLA,0.01785714285714285,2022-03-26 01:01:04+00:00,1,X
TSLA,-0.16805555555555554,2022-03-26 01:01:03+00:00,1,X
TSLA,0.5,2022-03-26 01:01:03+00:00,1,X
TSLA,0.35,2022-03-26 01:01:03+00:00,1,X
TSLA,0.2,2022-03-26 01:01:02+00:00,1,X
TSLA,0.1875,2022-03-26 01:01:01+00:00,1,X
TSLA,-0.012499999999999997,2022-03-26 01:01:00+00:00,1,X
TSLA,0.625,2022-03-26 00:29:31+00:00,1,X
TSLA,0.3,2022-03-26 00:25:04+00:00,1,X
TSLA,0.0,2022-03-26 00:13:31+00:00,1,X
TSLA,0.39999999999999997,2022-03-25 23:26:32+00:00,1,X
TSLA,0.47500000000000003,2022-03-25 22:55:16+00:00,1,X
TSLA,0.08522727272727272,2022-03-25 22:13:03+00:00,1,X
TSLA,0.5125,2022-03-25 22:09:06+00:00,1,X
TSLA,-0.0625,2022-03-25 21:53:23+00:00,1,X
TSLA,0.2916666666666667,2022-03-25 21:48:50+00:00,1,X
TSLA,0.10416666666666666,2022-03-25 21:07:59+00:00,1,X
TSLA,0.275,2022-03-25 21:06:33+00:00,1,X
TSLA,0.06944444444444446,2022-03-25 20:48:40+00:00,1,X
TSLA,0.0,2022-03-25 20:38:27+00:00,1,X
TSLA,0.0048076923076923045,2022-03-25 20:31:04+00:00,1,X
TSLA,0.3833333333333333,2022-03-25 20:15:09+00:00,1,X
TSLA,0.15,2022-03-25 20:08:32+00:00,1,X
TSLA,0.0,2022-03-25 20:06:33+00:00,1,X
TSLA,0.0,2022-03-25 20:05:03+00:00,1,X
TSLA,0.0,2022-03-25 19:59:47+00:00,1,X
TSLA,0.48333333333333334,2022-03-25 19:51:25+00:00,1,X
TSLA,0.6,2022-03-25 19:39:53+00:00,1,X
TSLA,0.26666666666666666,2022-03-25 19:28:35+00:00,1,X
TSLA,0.0,2022-03-25 19:25:28+00:00,1,X
TSLA,0.043181818181818175,2022-03-25 19:06:10+00:00,1,X
TSLA,-0.04166666666666668,2022-03-25 18:55:30+00:00,1,X
TSLA,-0.5,2022-03-25 18:50:44+00:00,1,X
TSLA,0.02500000000000001,2022-03-25 18:41:24+00:00,1,X
TSLA,-0.17857142857142858,2022-03-25 18:15:00+00:00,1,X
TSLA,-0.125,2022-03-25 18:12:57+00:00,1,X
TSLA,0.0,2022-03-25 18:10:52+00:00,1,X
TSLA,0.0,2022-03-25 18:10:13+00:00,1,X
TSLA,0.2761038961038961,2022-03-25 17:46:50+00:00,1,X
TSLA,-0.15,2022-03-25 17:38:32+00:00,1,X
TSLA,-0.17,2022-03-25 17:13:59+00:00,1,X
TSLA,0.1787878787878788,2022-03-25 17:05:59+00:00,1,X
TSLA,0.48888888888888893,2022-03-25 16:59:57+00:00,1,X
TSLA,-0.125,2022-03-25 16:40:01+00:00,1,X
TSLA,-0.5,2022-03-25 16:29:25+00:00,1,X
TSLA,0.15,2022-03-25 16:27:34+00:00,1,X
TSLA,0.1,2022-03-25 16:22:21+00:00,1,X
TSLA,0.0,2022-03-25 16:17:17+00:00,1,X
TSLA,0.0,2022-03-25 16:16:36+00:00,1,X
TSLA,-0.2,2022-03-25 16:13:56+00:00,1,X
TSLA,0.375,2022-03-25 16:02:46+00:00,1,X
TSLA,0.375,2022-03-25 15:31:40+00:00,1,X
TSLA,0.6000000000000001,2022-03-25 15:30:53+00:00,1,X
TSLA,-0.005555555555555564,2022-03-25 15:29:32+00:00,1,X
TSLA,0.0,2022-03-25 15:25:28+00:00,1,X
TSLA,0.0,2022-03-25 15:23:42+00:00,1,X
TSLA,0.0,2022-03-25 15:19:55+00:00,1,X
TSLA,-0.2,2022-03-25 14:47:28+00:00,1,X
TSLA,0.0,2022-03-25 14:45:53+00:00,1,X
TSLA,0.0,2022-03-25 14:03:23+00:00,1,X
TSLA,0.0,2022-03-25 14:01:37+00:00,1,X
TSLA,0.0,2022-03-25 13:51:10+00:00,1,X
TSLA,0.35000000000000003,2022-03-25 13:40:22+00:00,1,X
TSLA,0.19999999999999998,2022-03-25 13:35:45+00:00,1,X
TSLA,0.0,2022-03-25 13:16:49+00:00,1,X
TSLA,0.0,2022-03-25 13:12:07+00:00,1,X
TSLA,0.0,2022-03-25 13:06:00+00:00,1,X
TSLA,0.10833333333333334,2022-03-25 13:02:34+00:00,1,X
